date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-08 23:58:57,mbmayor,,3,1,2,"Mayor Bevilacqua speaks to @jcrandles_cp24 about the provincial government’s regional approach to Stage 2 of the recovery plan, as well as the @City_of_Vaughan’s latest measures to ensure a safe and successful reopening. #COVID19 @CP24 http://instagram.com/tv/CBMWhRxA2Po…",,@jcrandles_cp24 @City_of_Vaughan @CP24,#COVID19,1270143306513690627,https://twitter.com/mbmayor/status/1270143306513690627
2020-06-08 23:58:56,ReportMexiquens,,0,0,0,"La economía de Estados Unidos entró en recesión en febrero de 2020 por la pandemia de #COVID19 ",,,#COVID19,1270143305079291905,https://twitter.com/ReportMexiquens/status/1270143305079291905
2020-06-08 23:58:56,antoniedeswan,,0,0,1,"After the GF murder, it’s getting hard to get the info of the increase of US patients of COVD19. I just wonder what’s going on with it. #blm #COVID19 ",,,#blm #COVID19,1270143302130528256,https://twitter.com/antoniedeswan/status/1270143302130528256
2020-06-08 23:58:55,Excelsior,,0,2,5," Los hijos de elementos de seguridad mostraron en dibujos la forma en que están viviendo el confinamiento por #Covid19 ",,,#Covid19,1270143301111492610,https://twitter.com/Excelsior/status/1270143301111492610
2020-06-08 23:58:55,lavoniaperryman,,0,0,0,"Join the conversation tonite to learn about Employment Opportunities for #Veterans #Disabled &amp; #WorkFromHome #jobs with Kimberly Lewis, CEO The Kimberly Group |Employment Link Services, Inc. Monday, Jun 8, 2020 | (313) 778- 7600 #LifeAfterCorona #COVID19 #jobsaftercovid19",,,#Veterans #Disabled #WorkFromHome #jobs #LifeAfterCorona #COVID19 #jobsaftercovid19,1270143300822056966,https://twitter.com/lavoniaperryman/status/1270143300822056966
2020-06-08 23:58:55,AlifiaFitri13,,1,5,18,"Hasil survei Indikator Politik : mayoritas PUAS dg kinerja Presiden menangani Covid19. Buat yg teriak2 pemerintah ga becus nangani covid 19, percayalah pemerintah sudah berusaha semaksimal mungkin. #WaspadaLaskarPengacauNegara",,,#WaspadaLaskarPengacauNegara,1270143300280803328,https://twitter.com/AlifiaFitri13/status/1270143300280803328
2020-06-08 23:58:55,lizmorrish,,0,0,3,"Why is there such a huge discrepancy between #COVID19 daily cases reported by govt - 1205, and those reported by the C19 Symptom Tracker app - 9400 ??",,,#COVID19,1270143298318073866,https://twitter.com/lizmorrish/status/1270143298318073866
2020-06-08 23:58:53,GaabrielQj,,1,0,0,"About to loose around 2000 dls bc i had to cancel my aparment lease and it’s wonderful how there’s no flexibility about the covid19 ",,,,1270143293137907713,https://twitter.com/GaabrielQj/status/1270143293137907713
2020-06-08 23:58:51,fern_60,HappyintheWest,0,0,0,"The really lame joke I am telling this week: What is worse than COVID19? COVID5 (5lbs) - COVID10 (10lbs) - COVID15 (15lbs) - COVID20 (20lbs)",,,,1270143284032098304,https://twitter.com/fern_60/status/1270143284032098304
2020-06-08 23:58:50,Noti__Tarde,,0,0,1,"NO HABRÁ BANCOS; La vicepresidenta Delcy Rodriguez informó que esta semana las entidades bancarias no abrirán sus puertas esta semana tras la aplicación del 7x7 por la cuarentena obligatoria por el Covid19. ",,,,1270143277443014656,https://twitter.com/Noti__Tarde/status/1270143277443014656
2020-06-08 23:58:49,DeannaRosa20,BuckSexton,0,0,0,"#COVID19 - where did it go? #OPENAMERICA #OpenCTNow",,,#COVID19 #OPENAMERICA #OpenCTNow,1270143272766386185,https://twitter.com/DeannaRosa20/status/1270143272766386185
2020-06-08 23:58:47,EMIGRANDOAESPA1,,3,14,12,"Necesitamos que la actualización del BOE del 15/6 permitan el ingreso al pais a familiares de comunitarios residentes y ciudadanos que demuestren migración suspendida por el covid19.!! Tenemos todo para demostrar nuestra necesidad de viajar @MAECgob @SpainMFA @AranchaGlezLaya",,@MAECgob @SpainMFA @AranchaGlezLaya,,1270143267540271106,https://twitter.com/EMIGRANDOAESPA1/status/1270143267540271106
2020-06-08 23:58:46,ramseest,,2,12,11,"Aquí está la mentira de @lopezobrador_ Dijo que se había contratado desde el año pasado. El préstamo solicitado es para hacer frente al covid19, pero dice Hacienda que no es para algo es específico. Contrata México crédito de 1 mmdd con el Banco Mundial ",,@lopezobrador_,,1270143261378637825,https://twitter.com/ramseest/status/1270143261378637825
2020-06-08 23:58:46,Tami_Tampa,NikkiFriedFL,0,0,0,".@RonDeSantisFL YOU MUST GO! The Numbers are going UP!! More POSITIVE Cases &amp; MORE DEATHS! This Governor of #Florida #FlaPol Is NOT Following the Guidelines!! Thanks for being a tRumper! #ProfitsOverPeople #COVID19 #coronavirus #DeSantisLiesPeopleDie #TrumpLiesPeopleDie",,@RonDeSantisFL,#Florida #FlaPol #ProfitsOverPeople #COVID19 #coronavirus #DeSantisLiesPeopleDie #TrumpLiesPeopleDie,1270143261278121984,https://twitter.com/Tami_Tampa/status/1270143261278121984
2020-06-08 23:58:45,Nelsondaluzjr,,0,0,0,"Lindas notas de repúdio no Jornal Nacional. Linda também a repercussão lá fora dessa ""recontagem de mortes"" e divulgação confusa de informações sobre a #Covid19.",,,#Covid19,1270143259445248006,https://twitter.com/Nelsondaluzjr/status/1270143259445248006
2020-06-08 23:58:45,MenaEmperatriz,,0,0,0,"De los fondos que el ejecutivo ya liberó para aliviar los desastres que ha tarido esta tormenta Amanda y el Covid19",,,,1270143258744717312,https://twitter.com/MenaEmperatriz/status/1270143258744717312
2020-06-08 23:58:44,CCunha1964,veramagalhaes,1,1,1,"Genocida. #nãoégripezinha #pandemia #covid19 #ForaBolsonaro #gestaodecrise #irresponsavel #impeachment #basta #Brasil #Brazil",,,#n #pandemia #covid19 #ForaBolsonaro #gestaodecrise #irresponsavel #impeachment #basta #Brasil #Brazil,1270143254072344577,https://twitter.com/CCunha1964/status/1270143254072344577
2020-06-08 23:58:44,CityNews,,0,3,1,"‘Ask Me Anything’ with Dr. Vinita Dubey: Get answers about #COVID19 from the Associate Medical Officer of Health on Wed., June 10, 12:30 p.m., in a LIVE video interview. Submit questions here with #COVIDanswers or in the chat window in the article below https://bddy.me/2Ye7Qdv",,,#COVID19 #COVIDanswers,1270143251975200769,https://twitter.com/CityNews/status/1270143251975200769
2020-06-08 23:58:43,cba71,,0,0,2,"Todo los pelotudos que se amontonaron a correr en Palermo lograron su cometido ... ahora no dejan salir a nadie por 80 días ... #running #COVID19",,,#running #COVID19,1270143249349513216,https://twitter.com/cba71/status/1270143249349513216
2020-06-08 23:58:43,erica_ekerson,realDonaldTrump,0,0,0,"1/2-So when are they going to pay it back? And when is something going to be done about Pelosi laundering $through COVID19 relief For pet projects such as Kennedy center and PBS only to get it back in Democrat political party donations.",,,,1270143248841846784,https://twitter.com/erica_ekerson/status/1270143248841846784
2020-06-08 23:58:42,EduardoAmorimOf,,0,0,0,"O Banco Mundial alerta que a pandemia do #Covid19 pode arrastar até 100 milhões de pessoas para a extrema pobreza. Porém, a culpa não é do vírus, mas das escolhas políticas dos governos, que impuseram lockdowns indiscriminados contra suas populações e paralisaram seus países.",,,#Covid19,1270143245415301121,https://twitter.com/EduardoAmorimOf/status/1270143245415301121
2020-06-08 23:58:42,LuPerei97729357,,0,0,0,"Meu Deus nossa imagem lá fora nunca foi tão suja todos os jornais internacionais publicou que o governo Brasileiro está escondendo os números da covid19.",,,,1270143244165361664,https://twitter.com/LuPerei97729357/status/1270143244165361664
2020-06-08 23:58:41,EyGDigitales,,0,0,0,"¿Qué ésperas para pedir más información? #COVID19 #MasterChef #Negocios #MarketingDigital #ventas #PymesEnLinea #empresas #emprendedores #restaurante",,,#COVID19 #MasterChef #Negocios #MarketingDigital #ventas #PymesEnLinea #empresas #emprendedores #restaurante,1270143242743529472,https://twitter.com/EyGDigitales/status/1270143242743529472
2020-06-08 23:58:39,MauricioGomesP7,brasil247,0,1,3,"Se o governo Bolsonaro é capaz de manipular, os números de mortes de Covid19; imaginar; dados econômicos, sociais, ambientais, corrupção.",,,,1270143233851523077,https://twitter.com/MauricioGomesP7/status/1270143233851523077
2020-06-08 23:58:39,EddyOnes,SinarOnline,0,0,3,"elak balik bawa virus dari tanggung rugi.Sama2 beringat,sbb kita nk hapuskn covid19",,,,1270143233633292288,https://twitter.com/EddyOnes/status/1270143233633292288
2020-06-08 23:58:38,EderHenckel,,0,0,0,"O quê esses especialistas em doenças e epidemias sabem pra ficar contestando a medido do mito @jairbolsonaro de maquiar os números do Covid19, visto que ele só faz isso pra não preocupar a população . Ps. #ironia.",,@jairbolsonaro,#ironia,1270143227086221314,https://twitter.com/EderHenckel/status/1270143227086221314
2020-06-08 23:58:37,DesnudoVine,,0,0,0,"#COVID19 #QuedateEnCasa",,,#COVID19 #QuedateEnCasa #QuedateEnCasa,1270143223776841735,https://twitter.com/DesnudoVine/status/1270143223776841735
2020-06-08 23:58:36,LaleeMVP,YostinaB7,0,0,0,"Mass BLM Protests in Honolulu, only 17 COVID19 fatalities (ALL elderly, majority had comorbidites), and yet... ... Over 1/3 of the local population is EATING A LOSS, and LOSING THEIR JOBS. Remove the 14Day Quarantine &amp; Social Distancing rules. Let Hawaii's People earn a living!",,,,1270143221658599424,https://twitter.com/LaleeMVP/status/1270143221658599424
2020-06-08 23:58:35,BradlyMartin7,bradlander,0,0,1,"New York will never recover. It will never recover from: @NYCMayor @NYCPBA @NYGovCuomo #COVID19 #Liberals At least 30% of businesses will never reopen. I suspect at least 20% of the population has left and won't return. There won't be enough taxpayers to pay for your ""programs""",,@NYCMayor @NYCPBA @NYGovCuomo,#COVID19 #Liberals,1270143216499777549,https://twitter.com/BradlyMartin7/status/1270143216499777549
2020-06-08 23:58:34,auzaikh,,1,0,0,"Alhamdulillah dari awal Aceh udah masuk zona hijau, dgn persentase positif Covid19 sedikit saja. Hal ini membuat banyak masyarakat merasa ya biasa biasa aja saya yg awal awal panikan, lama lama juga jadi yaasudahlah. Saat yg lainnya new normal, Aceh ya normal saja.",,,,1270143211718103040,https://twitter.com/auzaikh/status/1270143211718103040
2020-06-08 23:58:32,dibello_jose,,0,1,1,"A los 15 minutos de comenzado el horario permitido para correr, la plaza paso a ser un hormiguero humano. Irresponsables. . #cuarentena #covid19 #argentina",,,#cuarentena #covid19 #argentina,1270143204516597760,https://twitter.com/dibello_jose/status/1270143204516597760
2020-06-08 23:58:30,GarrickTheDJ,,0,4,11,"Showing purple luv &amp; support to all #hotel &amp; #hospitality workers that have been deeply affected by #COVID19. And I miss entertaining @SheratonCentre guests with essential music vibes. @MarriottIntl #GTHA #HospitalityStrong #Toronto #eventprofs #hotels",,@SheratonCentre @MarriottIntl,#hotel #hospitality #COVID19 #GTHA #HospitalityStrong #Toronto #eventprofs #hotels,1270143196392235009,https://twitter.com/GarrickTheDJ/status/1270143196392235009
2020-06-08 23:58:28,innuovo,sotomagerkurth,0,0,1,"A mi Sutil me incomoda, ya cuando estos que siempre han movido los hilos desde las sombras, se asoman a la ventana es porque la tormenta se avecina, ahora ¿Cual será el vendaval que ve Sutil venir? Claramente no es el #Covid19, esa gente tiene el pez pintado en la puerta.",,,#Covid19,1270143188234313731,https://twitter.com/innuovo/status/1270143188234313731
2020-06-08 23:58:27,ravagemind,ArashMarkazi,0,1,5,"Crazy how #COVID19 is a thing of the pass when it’s still an ongoing thing.. ",,,#COVID19,1270143180692807680,https://twitter.com/ravagemind/status/1270143180692807680
2020-06-08 23:58:26,Gnello,,0,0,0,"A desmoralização do Ministério da Saúde provocada por Bolsonaro manipulando informações sob a Covid19 vai cair no colo do Exército Brasileiro visto o ministro Eduardo Pazuello ser um oficial da ativa preso a rígida disciplina militar em q, absolutamente,não se admite deslize",,,,1270143178151206913,https://twitter.com/Gnello/status/1270143178151206913
2020-06-08 23:58:26,luca_cangemi,BrunoRguezP,0,1,4,"sono tornati a casa dall'#Italia fieri come in mille altre missioni di aver tenuto alto il nome di #Cuba. Grazie alla #BrigadaMedicaCubana che ha operato in #Lombardia contro il #Covid19 @DiazCanelB @BrunoRguezP @JoseCarlosRguez @StampaEmbaCuba @CubaONURoma @OficPolCubaRoma",,@DiazCanelB @BrunoRguezP @JoseCarlosRguez @StampaEmbaCuba @CubaONURoma @OficPolCubaRoma,#Italia #Cuba #BrigadaMedicaCubana #Lombardia #Covid19,1270143177647886337,https://twitter.com/luca_cangemi/status/1270143177647886337
2020-06-08 23:58:26,FabioBaltazar1,,0,1,1,"Estou indignado com a cobertura pseudojornalistica a respeito da informação sobre a Covid19 pelo MS! Quanta mentira, quanto mimimi, inclusive dizendo que o governo está omitindo informações! Pior, o governo até agora, não foi ouvido!",,,,1270143177484382209,https://twitter.com/FabioBaltazar1/status/1270143177484382209
2020-06-08 23:58:23,MarceloCoelhoVP,,0,0,0,"Cotadíssimo para ser o novo Ministro da Saúde do Brasil... #covid19brasil #Covid19 ",,,#covid19brasil #Covid19,1270143165203386368,https://twitter.com/MarceloCoelhoVP/status/1270143165203386368
2020-06-08 23:58:22,FerCanalesF,,0,1,0,"#Nacional | Conferencia de Prensa #COVID19 8 de junio de 2020. #GraciasPorCuidarnos",,,#Nacional #COVID19 #GraciasPorCuidarnos,1270143162183561216,https://twitter.com/FerCanalesF/status/1270143162183561216
2020-06-08 23:58:21,WillIndian,,0,0,0,"Cool facts I have stored away in my brain: Costa Rica has no military; Iceland police have killed 0 people; 113,000 Americans have died due to Covid19. ",,,,1270143157330677762,https://twitter.com/WillIndian/status/1270143157330677762
2020-06-08 23:58:21,fernandopara,,0,0,0,"Venezuela reporta 2.473 casos de Covid19, 1.964 casos activos, 487 recuperados y se mantiene la cifra de 22 fallecidos",,,,1270143156122791937,https://twitter.com/fernandopara/status/1270143156122791937
2020-06-08 23:58:20,jrainefauci,BuckSexton,0,0,0,"The fact that they use the word “incredible” what I would find “incredible” is if none of these people come down with #COVID19",,,#COVID19,1270143153371140096,https://twitter.com/jrainefauci/status/1270143153371140096
2020-06-08 23:58:20,leticiareichel,I_am_Ana_E,1,0,1,"No meu município, estamos fazendo o TR no soro, e percebemos que a sensibilidade é muito maior, decidimos fazer no soro pq vimos outros município fazendo sangue periférico e tendo resultados desfavoráveis, também ao conversamos com a bioquimica achamos que seria o mais adequado.",,,,1270143151425105924,https://twitter.com/leticiareichel/status/1270143151425105924
2020-06-08 23:58:19,covid19espa,,0,1,0,"Colombia informa 1,483 nuevos casos y 49 nuevas muertes por #coronavirus, elevando el total a 40,719 casos y 1,308 muertos, de las cuales 16,427 personas ya se han recuperado. #Covid19espa #COVID2019 #COVID #Panamá",,,#coronavirus #Covid19espa #COVID2019 #COVID #Panam,1270143150737231872,https://twitter.com/covid19espa/status/1270143150737231872
2020-06-08 23:58:19,Ekarhamdani4,kompascom,2,0,6,"Bau bau pilpres..kalau mau objective ..tuh gub aceh, walkot tegal dll sukses atasi covid19",,,,1270143149600473088,https://twitter.com/Ekarhamdani4/status/1270143149600473088
2020-06-08 23:58:19,x_xxmarie,,0,0,1,"Ahora estornudas y no sabes si es resfrío , dengue, influenza, salud, dinero, amor, covid19 o si se acordó de vos tu amor",,,,1270143147197284353,https://twitter.com/x_xxmarie/status/1270143147197284353
2020-06-08 23:58:17,CalgaryTwitte,,0,0,0,"Alberta COVID-19 Daily Update in Mandarin Chinese June 8 2020: https://mp.weixin.qq.com/s/b4Ifl66xvCOel6JNx581Sw . . . #alberta #canada #edmonton #calgary #COVID19 #covid19Canada #coronavirus #yeg #yyc #加拿大 #加拿大疫情 #新冠疫情",,,#alberta #canada #edmonton #calgary #COVID19 #covid19Canada #coronavirus #yeg #yyc,1270143141790707712,https://twitter.com/CalgaryTwitte/status/1270143141790707712
